tick,liveCells,deadCells,emptyCells,avgFood,totalFood,maxHeight,avgAntibiotic,maxAntibiotic
6599,3119,0,6881,0.149109,1491.09,79,0,0
6600,3119,0,6881,0.149092,1490.92,79,0,0
6601,3119,0,6881,0.149087,1490.87,79,0,0
6602,3119,0,6881,0.149083,1490.83,79,0,0
6603,3119,0,6881,0.149078,1490.78,79,0,0
6604,3119,0,6881,0.149073,1490.73,79,0,0
6605,3119,0,6881,0.149069,1490.69,79,0,0
6606,3120,0,6880,0.149064,1490.64,79,0,0
6607,3120,0,6880,0.149041,1490.41,79,0,0
6608,3120,0,6880,0.149023,1490.23,79,0,0
6609,3121,0,6879,0.149007,1490.07,79,0,0
6610,3121,0,6879,0.148967,1489.67,79,0,0
6611,3121,0,6879,0.148934,1489.34,79,0,0
6612,3121,0,6879,0.148906,1489.06,79,0,0
6613,3121,0,6879,0.148879,1488.79,79,0,0
6614,3121,0,6879,0.148854,1488.54,79,0,0
6615,3121,0,6879,0.14883,1488.3,79,0,0
6616,3121,0,6879,0.148811,1488.11,79,0,0
6617,3122,0,6878,0.148802,1488.02,79,0,0
6618,3122,0,6878,0.148786,1487.86,79,0,0
6619,3123,0,6877,0.148773,1487.73,79,0,0
6620,3123,0,6877,0.148751,1487.51,79,0,0
6621,3123,0,6877,0.148734,1487.34,79,0,0
6622,3123,0,6877,0.148719,1487.19,79,0,0
6623,3123,0,6877,0.148704,1487.04,79,0,0
6624,3123,0,6877,0.148689,1486.89,79,0,0
6625,3123,0,6877,0.148674,1486.74,79,0,0
6626,3123,0,6877,0.14866,1486.6,79,0,0
6627,3123,0,6877,0.148645,1486.45,79,0,0
6628,3123,0,6877,0.148631,1486.31,79,0,0
6629,3123,0,6877,0.148617,1486.17,79,0,0
6630,3123,0,6877,0.148603,1486.03,79,0,0
6631,3123,0,6877,0.148588,1485.88,79,0,0
6632,3123,0,6877,0.148575,1485.75,79,0,0
6633,3123,0,6877,0.14856,1485.6,79,0,0
6634,3123,0,6877,0.148549,1485.49,79,0,0
6635,3123,0,6877,0.148536,1485.36,79,0,0
6636,3123,0,6877,0.148526,1485.26,79,0,0
6637,3123,0,6877,0.148515,1485.15,79,0,0
6638,3124,0,6876,0.148508,1485.08,79,0,0
6639,3124,0,6876,0.148495,1484.95,79,0,0
6640,3124,0,6876,0.148483,1484.83,79,0,0
6641,3124,0,6876,0.148471,1484.71,79,0,0
6642,3124,0,6876,0.148459,1484.59,79,0,0
6643,3124,0,6876,0.148448,1484.48,79,0,0
6644,3124,0,6876,0.148436,1484.36,79,0,0
6645,3124,0,6876,0.148426,1484.26,79,0,0
6646,3124,0,6876,0.148413,1484.13,79,0,0
6647,3125,0,6875,0.148402,1484.02,79,0,0
6648,3125,0,6875,0.148372,1483.72,79,0,0
6649,3126,0,6874,0.148346,1483.46,79,0,0
6650,3126,0,6874,0.148315,1483.15,79,0,0
6651,3126,0,6874,0.14829,1482.9,79,0,0
6652,3126,0,6874,0.148268,1482.68,79,0,0
6653,3126,0,6874,0.14825,1482.5,79,0,0
6654,3126,0,6874,0.148232,1482.32,79,0,0
6655,3126,0,6874,0.148217,1482.17,79,0,0
6656,3126,0,6874,0.148206,1482.06,79,0,0
6657,3126,0,6874,0.148194,1481.94,79,0,0
6658,3126,0,6874,0.148181,1481.81,79,0,0
6659,3126,0,6874,0.148168,1481.68,79,0,0
6660,3126,0,6874,0.148156,1481.56,79,0,0
6661,3126,0,6874,0.148143,1481.43,79,0,0
6662,3126,0,6874,0.148134,1481.34,79,0,0
6663,3126,0,6874,0.148123,1481.23,79,0,0
6664,3126,0,6874,0.148112,1481.12,79,0,0
6665,3126,0,6874,0.148101,1481.01,79,0,0
6666,3126,0,6874,0.14809,1480.9,79,0,0
6667,3126,0,6874,0.148083,1480.83,79,0,0
6668,3126,0,6874,0.148074,1480.74,79,0,0
6669,3126,0,6874,0.14807,1480.7,79,0,0
6670,3126,0,6874,0.148065,1480.65,79,0,0
6671,3126,0,6874,0.148061,1480.61,79,0,0
6672,3126,0,6874,0.148056,1480.56,79,0,0
6673,3126,0,6874,0.148052,1480.52,79,0,0
6674,3126,0,6874,0.148047,1480.47,79,0,0
6675,3127,0,6873,0.148043,1480.43,79,0,0
6676,3127,0,6873,0.148023,1480.23,79,0,0
6677,3127,0,6873,0.148006,1480.06,79,0,0
6678,3127,0,6873,0.147992,1479.92,79,0,0
6679,3127,0,6873,0.147978,1479.78,79,0,0
6680,3127,0,6873,0.147965,1479.65,79,0,0
6681,3127,0,6873,0.147951,1479.51,79,0,0
6682,3127,0,6873,0.147938,1479.38,79,0,0
6683,3127,0,6873,0.147925,1479.25,79,0,0
6684,3128,0,6872,0.147913,1479.13,79,0,0
6685,3128,0,6872,0.147869,1478.69,79,0,0
6686,3128,0,6872,0.147834,1478.34,79,0,0
6687,3129,0,6871,0.147812,1478.12,79,0,0
6688,3130,0,6870,0.14776,1477.6,79,0,0
6689,3130,0,6870,0.147705,1477.05,79,0,0
6690,3130,0,6870,0.147672,1476.72,79,0,0
6691,3130,0,6870,0.147642,1476.42,79,0,0
6692,3130,0,6870,0.147614,1476.14,79,0,0
6693,3130,0,6870,0.147601,1476.01,79,0,0
6694,3131,0,6869,0.147588,1475.88,79,0,0
6695,3131,0,6869,0.147552,1475.52,79,0,0
6696,3131,0,6869,0.147521,1475.21,79,0,0
6697,3131,0,6869,0.147494,1474.94,79,0,0
6698,3131,0,6869,0.147469,1474.69,79,0,0
6699,3132,0,6868,0.147448,1474.48,79,0,0
6700,3132,0,6868,0.1474,1474,79,0,0
6701,3132,0,6868,0.147364,1473.64,79,0,0
6702,3132,0,6868,0.147344,1473.44,79,0,0
6703,3132,0,6868,0.147324,1473.24,79,0,0
6704,3132,0,6868,0.147307,1473.07,79,0,0
6705,3132,0,6868,0.147296,1472.96,79,0,0
6706,3132,0,6868,0.147292,1472.92,79,0,0
6707,3132,0,6868,0.147287,1472.87,79,0,0
6708,3133,0,6867,0.147283,1472.83,80,0,0
6709,3133,0,6867,0.147249,1472.49,80,0,0
6710,3133,0,6867,0.147223,1472.23,80,0,0
6711,3133,0,6867,0.147202,1472.02,80,0,0
6712,3133,0,6867,0.147182,1471.82,80,0,0
6713,3133,0,6867,0.147163,1471.63,80,0,0
6714,3133,0,6867,0.147152,1471.52,80,0,0
6715,3133,0,6867,0.147148,1471.48,80,0,0
6716,3133,0,6867,0.147144,1471.44,80,0,0
6717,3133,0,6867,0.147139,1471.39,80,0,0
6718,3133,0,6867,0.147135,1471.35,80,0,0
6719,3133,0,6867,0.14713,1471.3,80,0,0
6720,3134,0,6866,0.147126,1471.26,80,0,0
6721,3136,0,6864,0.147097,1470.97,80,0,0
6722,3136,0,6864,0.147024,1470.24,80,0,0
6723,3136,0,6864,0.14698,1469.8,80,0,0
6724,3137,0,6863,0.146942,1469.42,80,0,0
6725,3137,0,6863,0.146885,1468.85,80,0,0
6726,3137,0,6863,0.146835,1468.35,80,0,0
6727,3137,0,6863,0.146797,1467.97,80,0,0
6728,3137,0,6863,0.146767,1467.67,80,0,0
6729,3137,0,6863,0.146738,1467.38,80,0,0
6730,3138,0,6862,0.146711,1467.11,80,0,0
6731,3138,0,6862,0.146672,1466.72,80,0,0
6732,3138,0,6862,0.146643,1466.43,80,0,0
6733,3138,0,6862,0.146614,1466.14,80,0,0
6734,3139,0,6861,0.146595,1465.95,80,0,0
6735,3139,0,6861,0.146569,1465.69,80,0,0
6736,3141,0,6859,0.146544,1465.44,80,0,0
6737,3141,0,6859,0.146481,1464.81,80,0,0
6738,3141,0,6859,0.14643,1464.3,80,0,0
6739,3141,0,6859,0.146391,1463.91,80,0,0
6740,3141,0,6859,0.146356,1463.56,80,0,0
6741,3142,0,6858,0.146323,1463.23,80,0,0
6742,3142,0,6858,0.146273,1462.73,80,0,0
6743,3142,0,6858,0.146234,1462.34,80,0,0
6744,3143,0,6857,0.146202,1462.02,80,0,0
6745,3143,0,6857,0.146154,1461.54,80,0,0
6746,3144,0,6856,0.146116,1461.16,80,0,0
6747,3144,0,6856,0.146073,1460.73,80,0,0
6748,3144,0,6856,0.146039,1460.39,80,0,0
6749,3144,0,6856,0.146012,1460.12,80,0,0
6750,3145,0,6855,0.145986,1459.86,80,0,0
6751,3145,0,6855,0.145953,1459.53,80,0,0
6752,3145,0,6855,0.145923,1459.23,80,0,0
6753,3145,0,6855,0.145899,1458.99,80,0,0
6754,3145,0,6855,0.145875,1458.75,80,0,0
6755,3145,0,6855,0.145851,1458.51,80,0,0
6756,3145,0,6855,0.145827,1458.27,80,0,0
6757,3145,0,6855,0.145809,1458.09,80,0,0
6758,3145,0,6855,0.145792,1457.92,80,0,0
6759,3145,0,6855,0.145779,1457.79,80,0,0
6760,3145,0,6855,0.145764,1457.64,80,0,0
6761,3145,0,6855,0.145753,1457.53,80,0,0
6762,3145,0,6855,0.145741,1457.41,80,0,0
6763,3145,0,6855,0.14573,1457.3,80,0,0
6764,3145,0,6855,0.145717,1457.17,80,0,0
6765,3145,0,6855,0.145704,1457.04,80,0,0
6766,3145,0,6855,0.145696,1456.96,80,0,0
6767,3145,0,6855,0.145691,1456.91,80,0,0
6768,3146,0,6854,0.145686,1456.86,80,0,0
6769,3146,0,6854,0.145662,1456.62,80,0,0
6770,3146,0,6854,0.145641,1456.41,80,0,0
6771,3146,0,6854,0.145626,1456.26,80,0,0
6772,3146,0,6854,0.145609,1456.09,80,0,0
6773,3147,0,6853,0.145595,1455.95,80,0,0
6774,3147,0,6853,0.145547,1455.47,80,0,0
6775,3147,0,6853,0.145508,1455.08,80,0,0
6776,3147,0,6853,0.145481,1454.81,80,0,0
6777,3148,0,6852,0.145454,1454.54,80,0,0
6778,3149,0,6851,0.145413,1454.13,80,0,0
6779,3150,0,6850,0.145377,1453.77,80,0,0
6780,3150,0,6850,0.145321,1453.21,80,0,0
6781,3150,0,6850,0.145275,1452.75,80,0,0
6782,3151,0,6849,0.145235,1452.35,80,0,0
6783,3151,0,6849,0.145171,1451.71,80,0,0
6784,3151,0,6849,0.145115,1451.15,80,0,0
6785,3151,0,6849,0.145069,1450.69,80,0,0
6786,3151,0,6849,0.145029,1450.29,80,0,0
6787,3152,0,6848,0.145002,1450.02,80,0,0
6788,3152,0,6848,0.14497,1449.7,80,0,0
6789,3153,0,6847,0.144951,1449.51,80,0,0
6790,3153,0,6847,0.144926,1449.26,80,0,0
6791,3153,0,6847,0.144905,1449.05,80,0,0
6792,3153,0,6847,0.144886,1448.86,80,0,0
6793,3153,0,6847,0.144867,1448.67,80,0,0
6794,3153,0,6847,0.14485,1448.5,80,0,0
6795,3153,0,6847,0.144832,1448.32,80,0,0
6796,3153,0,6847,0.144815,1448.15,80,0,0
6797,3153,0,6847,0.144797,1447.97,80,0,0
6798,3153,0,6847,0.14478,1447.8,80,0,0
6799,3153,0,6847,0.144768,1447.68,80,0,0
6800,3153,0,6847,0.144755,1447.55,80,0,0
6801,3153,0,6847,0.144741,1447.41,80,0,0
6802,3153,0,6847,0.144728,1447.28,80,0,0
6803,3154,0,6846,0.144718,1447.18,80,0,0
6804,3154,0,6846,0.144679,1446.79,80,0,0
6805,3154,0,6846,0.144646,1446.46,80,0,0
6806,3154,0,6846,0.144625,1446.25,80,0,0
6807,3154,0,6846,0.144606,1446.06,80,0,0
6808,3154,0,6846,0.144587,1445.87,80,0,0
6809,3154,0,6846,0.144576,1445.76,80,0,0
6810,3156,0,6844,0.144572,1445.72,80,0,0
6811,3156,0,6844,0.144515,1445.15,80,0,0
6812,3156,0,6844,0.14447,1444.7,80,0,0
6813,3156,0,6844,0.144433,1444.33,80,0,0
6814,3156,0,6844,0.144399,1443.99,80,0,0
6815,3156,0,6844,0.144366,1443.66,80,0,0
6816,3156,0,6844,0.14435,1443.5,80,0,0
6817,3156,0,6844,0.144333,1443.33,80,0,0
6818,3156,0,6844,0.144323,1443.23,80,0,0
6819,3157,0,6843,0.144319,1443.19,80,0,0
6820,3157,0,6843,0.144295,1442.95,80,0,0
6821,3157,0,6843,0.144277,1442.77,80,0,0
6822,3157,0,6843,0.144261,1442.61,80,0,0
6823,3157,0,6843,0.144246,1442.46,80,0,0
6824,3159,0,6841,0.144232,1442.32,80,0,0
6825,3159,0,6841,0.144175,1441.75,80,0,0
6826,3159,0,6841,0.144131,1441.31,80,0,0
6827,3159,0,6841,0.144096,1440.96,80,0,0
6828,3159,0,6841,0.144062,1440.62,80,0,0
6829,3159,0,6841,0.144033,1440.33,80,0,0
6830,3159,0,6841,0.144005,1440.05,80,0,0
6831,3159,0,6841,0.143992,1439.92,80,0,0
6832,3159,0,6841,0.14398,1439.8,80,0,0
6833,3160,0,6840,0.143967,1439.67,80,0,0
6834,3160,0,6840,0.143946,1439.46,80,0,0
6835,3160,0,6840,0.143929,1439.29,80,0,0
6836,3160,0,6840,0.143911,1439.11,80,0,0
6837,3161,0,6839,0.143895,1438.95,80,0,0
6838,3161,0,6839,0.143871,1438.71,80,0,0
6839,3161,0,6839,0.143848,1438.48,80,0,0
6840,3161,0,6839,0.143827,1438.27,80,0,0
6841,3161,0,6839,0.143807,1438.07,80,0,0
6842,3161,0,6839,0.143787,1437.87,80,0,0
6843,3161,0,6839,0.143773,1437.73,80,0,0
6844,3161,0,6839,0.143757,1437.57,80,0,0
6845,3161,0,6839,0.143742,1437.42,80,0,0
6846,3161,0,6839,0.143726,1437.26,80,0,0
6847,3161,0,6839,0.143711,1437.11,80,0,0
6848,3161,0,6839,0.143696,1436.96,80,0,0
6849,3161,0,6839,0.143684,1436.84,80,0,0
6850,3161,0,6839,0.143673,1436.73,80,0,0
6851,3161,0,6839,0.143666,1436.66,80,0,0
6852,3162,0,6838,0.143661,1436.61,80,0,0
6853,3162,0,6838,0.143627,1436.27,80,0,0
6854,3162,0,6838,0.143601,1436.01,80,0,0
6855,3162,0,6838,0.143579,1435.79,80,0,0
6856,3162,0,6838,0.143559,1435.59,80,0,0
6857,3162,0,6838,0.14354,1435.4,80,0,0
6858,3162,0,6838,0.143535,1435.35,80,0,0
6859,3163,0,6837,0.14353,1435.3,81,0,0
6860,3163,0,6837,0.143509,1435.09,81,0,0
6861,3163,0,6837,0.143491,1434.91,81,0,0
6862,3163,0,6837,0.143476,1434.76,81,0,0
6863,3163,0,6837,0.143461,1434.61,81,0,0
6864,3163,0,6837,0.143447,1434.47,81,0,0
6865,3163,0,6837,0.143433,1434.33,81,0,0
6866,3163,0,6837,0.14342,1434.2,81,0,0
6867,3164,0,6836,0.143406,1434.06,81,0,0
6868,3164,0,6836,0.143364,1433.64,81,0,0
6869,3165,0,6835,0.143334,1433.34,81,0,0
6870,3165,0,6835,0.143288,1432.88,81,0,0
6871,3165,0,6835,0.143253,1432.53,81,0,0
6872,3165,0,6835,0.143224,1432.24,81,0,0
6873,3165,0,6835,0.143202,1432.02,81,0,0
6874,3165,0,6835,0.143187,1431.87,81,0,0
6875,3165,0,6835,0.143173,1431.73,81,0,0
6876,3166,0,6834,0.143158,1431.58,81,0,0
6877,3166,0,6834,0.143114,1431.14,81,0,0
6878,3166,0,6834,0.143082,1430.82,81,0,0
6879,3166,0,6834,0.143059,1430.59,81,0,0
6880,3166,0,6834,0.143038,1430.38,81,0,0
6881,3166,0,6834,0.143019,1430.19,81,0,0
6882,3166,0,6834,0.143014,1430.14,81,0,0
6883,3167,0,6833,0.14301,1430.1,81,0,0
6884,3167,0,6833,0.142984,1429.84,81,0,0
6885,3167,0,6833,0.142962,1429.62,81,0,0
6886,3167,0,6833,0.142944,1429.44,81,0,0
6887,3167,0,6833,0.142925,1429.25,81,0,0
6888,3167,0,6833,0.142908,1429.08,81,0,0
6889,3167,0,6833,0.14289,1428.9,81,0,0
6890,3168,0,6832,0.142874,1428.74,81,0,0
6891,3169,0,6831,0.142849,1428.49,81,0,0
6892,3169,0,6831,0.142798,1427.98,81,0,0
6893,3170,0,6830,0.142758,1427.58,81,0,0
6894,3171,0,6829,0.142698,1426.98,81,0,0
6895,3171,0,6829,0.142625,1426.25,81,0,0
6896,3171,0,6829,0.142563,1425.63,81,0,0
6897,3171,0,6829,0.142522,1425.22,81,0,0
6898,3172,0,6828,0.142481,1424.81,81,0,0
6899,3172,0,6828,0.14243,1424.3,81,0,0
6900,3173,0,6827,0.142397,1423.97,81,0,0
6901,3174,0,6826,0.142352,1423.52,81,0,0
6902,3174,0,6826,0.142292,1422.92,81,0,0
6903,3175,0,6825,0.142246,1422.46,81,0,0
6904,3175,0,6825,0.142188,1421.88,81,0,0
6905,3175,0,6825,0.142134,1421.34,81,0,0
6906,3175,0,6825,0.142089,1420.89,81,0,0
6907,3176,0,6824,0.142043,1420.43,81,0,0
6908,3176,0,6824,0.141991,1419.91,81,0,0
6909,3177,0,6823,0.141949,1419.49,81,0,0
6910,3177,0,6823,0.141905,1419.05,81,0,0
6911,3177,0,6823,0.141865,1418.65,81,0,0
6912,3177,0,6823,0.141838,1418.38,81,0,0
6913,3177,0,6823,0.141813,1418.13,81,0,0
6914,3177,0,6823,0.141794,1417.94,81,0,0
6915,3177,0,6823,0.141775,1417.75,81,0,0
6916,3178,0,6822,0.141761,1417.61,81,0,0
6917,3178,0,6822,0.141724,1417.24,81,0,0
6918,3178,0,6822,0.141692,1416.92,81,0,0
6919,3178,0,6822,0.141665,1416.65,81,0,0
6920,3179,0,6821,0.141648,1416.48,81,0,0
6921,3180,0,6820,0.1416,1416,81,0,0
6922,3180,0,6820,0.141539,1415.39,81,0,0
6923,3180,0,6820,0.141495,1414.95,81,0,0
6924,3181,0,6819,0.141462,1414.62,81,0,0
6925,3181,0,6819,0.141413,1414.13,81,0,0
6926,3181,0,6819,0.141384,1413.84,81,0,0
6927,3182,0,6818,0.141357,1413.57,81,0,0
6928,3183,0,6817,0.141308,1413.08,81,0,0
6929,3183,0,6817,0.14126,1412.6,81,0,0
6930,3183,0,6817,0.141221,1412.21,81,0,0
6931,3183,0,6817,0.141187,1411.87,81,0,0
6932,3183,0,6817,0.141156,1411.56,81,0,0
6933,3184,0,6816,0.141125,1411.25,81,0,0
6934,3185,0,6815,0.141084,1410.84,81,0,0
6935,3185,0,6815,0.141028,1410.28,81,0,0
6936,3185,0,6815,0.14099,1409.9,81,0,0
6937,3185,0,6815,0.140956,1409.56,81,0,0
6938,3185,0,6815,0.140928,1409.28,81,0,0
6939,3186,0,6814,0.1409,1409,81,0,0
6940,3186,0,6814,0.140845,1408.45,81,0,0
6941,3188,0,6812,0.140797,1407.97,81,0,0
6942,3188,0,6812,0.140734,1407.34,81,0,0
6943,3188,0,6812,0.140691,1406.91,81,0,0
6944,3188,0,6812,0.140654,1406.54,81,0,0
6945,3189,0,6811,0.140618,1406.18,81,0,0
6946,3189,0,6811,0.140571,1405.71,81,0,0
6947,3189,0,6811,0.140532,1405.32,81,0,0
6948,3190,0,6810,0.1405,1405,81,0,0
6949,3190,0,6810,0.14045,1404.5,81,0,0
6950,3191,0,6809,0.140404,1404.04,81,0,0
6951,3191,0,6809,0.140349,1403.49,81,0,0
6952,3192,0,6808,0.14031,1403.1,81,0,0
6953,3192,0,6808,0.140263,1402.63,81,0,0
6954,3192,0,6808,0.140222,1402.22,81,0,0
6955,3192,0,6808,0.140189,1401.89,81,0,0
6956,3192,0,6808,0.140155,1401.55,81,0,0
6957,3192,0,6808,0.140132,1401.32,81,0,0
6958,3192,0,6808,0.140109,1401.09,81,0,0
6959,3192,0,6808,0.140086,1400.86,81,0,0
6960,3192,0,6808,0.140064,1400.64,81,0,0
6961,3192,0,6808,0.140046,1400.46,81,0,0
6962,3192,0,6808,0.140037,1400.37,81,0,0
6963,3192,0,6808,0.14003,1400.3,81,0,0
6964,3192,0,6808,0.140021,1400.21,81,0,0
6965,3193,0,6807,0.140013,1400.13,81,0,0
6966,3194,0,6806,0.139986,1399.86,81,0,0
6967,3194,0,6806,0.139949,1399.49,81,0,0
6968,3195,0,6805,0.139921,1399.21,81,0,0
6969,3195,0,6805,0.139887,1398.87,81,0,0
6970,3195,0,6805,0.139855,1398.55,81,0,0
6971,3195,0,6805,0.139828,1398.28,81,0,0
6972,3195,0,6805,0.1398,1398,81,0,0
6973,3195,0,6805,0.139774,1397.74,81,0,0
6974,3195,0,6805,0.139752,1397.52,81,0,0
6975,3195,0,6805,0.13973,1397.3,81,0,0
6976,3195,0,6805,0.139708,1397.08,81,0,0
6977,3195,0,6805,0.139692,1396.92,81,0,0
6978,3195,0,6805,0.139673,1396.73,81,0,0
6979,3195,0,6805,0.139658,1396.58,81,0,0
6980,3195,0,6805,0.139641,1396.41,81,0,0
6981,3195,0,6805,0.139634,1396.34,81,0,0
6982,3195,0,6805,0.139625,1396.25,81,0,0
6983,3195,0,6805,0.139616,1396.16,81,0,0
6984,3198,0,6802,0.139612,1396.12,81,0,0
6985,3199,0,6801,0.139553,1395.53,81,0,0
6986,3200,0,6800,0.139476,1394.76,81,0,0
6987,3200,0,6800,0.139395,1393.95,81,0,0
6988,3201,0,6799,0.139327,1393.27,81,0,0
6989,3201,0,6799,0.139236,1392.36,81,0,0
6990,3201,0,6799,0.139156,1391.56,81,0,0
6991,3201,0,6799,0.139098,1390.98,81,0,0
6992,3202,0,6798,0.139054,1390.54,81,0,0
6993,3202,0,6798,0.13899,1389.9,81,0,0
6994,3202,0,6798,0.138949,1389.49,81,0,0
6995,3202,0,6798,0.138911,1389.11,81,0,0
6996,3202,0,6798,0.138883,1388.83,81,0,0
6997,3202,0,6798,0.138859,1388.59,81,0,0
6998,3203,0,6797,0.138838,1388.38,81,0,0
6999,3203,0,6797,0.138816,1388.16,81,0,0
7000,3203,0,6797,0.138801,1388.01,81,0,0
7001,3203,0,6797,0.138762,1387.62,81,0,0
7002,3204,0,6796,0.138747,1387.47,81,0,0
7003,3204,0,6796,0.138712,1387.12,81,0,0
7004,3204,0,6796,0.138682,1386.82,81,0,0
7005,3204,0,6796,0.138657,1386.57,81,0,0
7006,3205,0,6795,0.138634,1386.34,81,0,0
7007,3205,0,6795,0.138588,1385.88,81,0,0
7008,3205,0,6795,0.138549,1385.49,81,0,0
7009,3205,0,6795,0.138522,1385.22,81,0,0
7010,3205,0,6795,0.138497,1384.97,81,0,0
7011,3205,0,6795,0.138478,1384.78,81,0,0
7012,3205,0,6795,0.138457,1384.57,81,0,0
7013,3205,0,6795,0.138437,1384.37,81,0,0
7014,3205,0,6795,0.138427,1384.27,81,0,0
7015,3205,0,6795,0.138423,1384.23,81,0,0
7016,3205,0,6795,0.138418,1384.18,81,0,0
7017,3205,0,6795,0.138414,1384.14,81,0,0
7018,3205,0,6795,0.138409,1384.09,81,0,0
7019,3205,0,6795,0.138405,1384.05,81,0,0
7020,3205,0,6795,0.1384,1384,81,0,0
7021,3205,0,6795,0.138396,1383.96,81,0,0
7022,3205,0,6795,0.138391,1383.91,81,0,0
7023,3206,0,6794,0.138387,1383.87,81,0,0
7024,3206,0,6794,0.138361,1383.61,81,0,0
7025,3207,0,6793,0.13834,1383.4,81,0,0
7026,3207,0,6793,0.138301,1383.01,81,0,0
7027,3207,0,6793,0.138267,1382.67,81,0,0
7028,3207,0,6793,0.138238,1382.38,81,0,0
7029,3207,0,6793,0.138211,1382.11,81,0,0
7030,3207,0,6793,0.138185,1381.85,81,0,0
7031,3207,0,6793,0.138164,1381.64,81,0,0
7032,3207,0,6793,0.13815,1381.5,81,0,0
7033,3207,0,6793,0.13814,1381.4,81,0,0
7034,3207,0,6793,0.138136,1381.36,81,0,0
7035,3208,0,6792,0.138131,1381.31,81,0,0
7036,3208,0,6792,0.138096,1380.96,81,0,0
7037,3209,0,6791,0.138069,1380.69,81,0,0
7038,3209,0,6791,0.138026,1380.26,81,0,0
7039,3209,0,6791,0.137989,1379.89,81,0,0
7040,3209,0,6791,0.137957,1379.57,81,0,0
7041,3210,0,6790,0.137941,1379.41,81,0,0
7042,3210,0,6790,0.137905,1379.05,81,0,0
7043,3210,0,6790,0.137875,1378.75,81,0,0
7044,3210,0,6790,0.137848,1378.48,81,0,0
7045,3211,0,6789,0.137827,1378.27,81,0,0
7046,3211,0,6789,0.137799,1377.99,81,0,0
7047,3211,0,6789,0.137773,1377.73,81,0,0
7048,3211,0,6789,0.137748,1377.48,81,0,0
7049,3211,0,6789,0.137723,1377.23,81,0,0
7050,3211,0,6789,0.137704,1377.04,81,0,0
7051,3211,0,6789,0.13769,1376.9,81,0,0
7052,3211,0,6789,0.137676,1376.76,81,0,0
7053,3211,0,6789,0.137662,1376.62,81,0,0
7054,3211,0,6789,0.137647,1376.47,81,0,0
7055,3211,0,6789,0.137639,1376.39,81,0,0
7056,3211,0,6789,0.137629,1376.29,81,0,0
7057,3211,0,6789,0.137624,1376.24,81,0,0
7058,3212,0,6788,0.13762,1376.2,81,0,0
7059,3213,0,6787,0.137597,1375.97,81,0,0
7060,3213,0,6787,0.13755,1375.5,81,0,0
7061,3213,0,6787,0.137513,1375.13,81,0,0
7062,3213,0,6787,0.137482,1374.82,81,0,0
7063,3213,0,6787,0.137452,1374.52,81,0,0
7064,3213,0,6787,0.137423,1374.23,81,0,0
7065,3213,0,6787,0.137396,1373.96,81,0,0
7066,3214,0,6786,0.137382,1373.82,81,0,0
7067,3214,0,6786,0.137359,1373.59,81,0,0
7068,3214,0,6786,0.137339,1373.39,81,0,0
7069,3214,0,6786,0.137325,1373.25,81,0,0
7070,3215,0,6785,0.13731,1373.1,81,0,0
7071,3215,0,6785,0.137284,1372.84,81,0,0
7072,3216,0,6784,0.137261,1372.61,81,0,0
7073,3216,0,6784,0.137217,1372.17,81,0,0
7074,3216,0,6784,0.137178,1371.78,81,0,0
7075,3216,0,6784,0.13715,1371.5,81,0,0
7076,3216,0,6784,0.13712,1371.2,81,0,0
7077,3217,0,6783,0.137093,1370.93,81,0,0
7078,3217,0,6783,0.137044,1370.44,81,0,0
7079,3217,0,6783,0.137007,1370.07,81,0,0
7080,3217,0,6783,0.13698,1369.8,81,0,0
7081,3217,0,6783,0.136958,1369.58,81,0,0
7082,3217,0,6783,0.136939,1369.39,81,0,0
7083,3217,0,6783,0.13692,1369.2,81,0,0
7084,3217,0,6783,0.1369,1369,81,0,0
7085,3217,0,6783,0.136886,1368.86,81,0,0
7086,3217,0,6783,0.136875,1368.75,81,0,0
7087,3217,0,6783,0.136871,1368.71,81,0,0
7088,3217,0,6783,0.136867,1368.67,81,0,0
7089,3217,0,6783,0.136862,1368.62,81,0,0
7090,3217,0,6783,0.136858,1368.58,81,0,0
7091,3217,0,6783,0.136853,1368.53,81,0,0
7092,3217,0,6783,0.136848,1368.48,81,0,0
7093,3217,0,6783,0.136844,1368.44,81,0,0
7094,3217,0,6783,0.136839,1368.39,81,0,0
7095,3217,0,6783,0.136835,1368.35,81,0,0
7096,3217,0,6783,0.13683,1368.3,81,0,0
7097,3217,0,6783,0.136827,1368.27,81,0,0
7098,3217,0,6783,0.136822,1368.22,81,0,0
7099,3217,0,6783,0.136817,1368.17,81,0,0
7100,3217,0,6783,0.136813,1368.13,81,0,0
7101,3217,0,6783,0.136809,1368.09,81,0,0
7102,3217,0,6783,0.136804,1368.04,81,0,0
7103,3217,0,6783,0.1368,1368,81,0,0
7104,3217,0,6783,0.136795,1367.95,81,0,0
7105,3217,0,6783,0.136791,1367.91,81,0,0
7106,3217,0,6783,0.136786,1367.86,81,0,0
7107,3217,0,6783,0.136782,1367.82,81,0,0
7108,3217,0,6783,0.136778,1367.78,81,0,0
7109,3217,0,6783,0.136773,1367.73,81,0,0
7110,3218,0,6782,0.136769,1367.69,81,0,0
7111,3218,0,6782,0.136739,1367.39,81,0,0
7112,3218,0,6782,0.136717,1367.17,81,0,0
7113,3218,0,6782,0.136698,1366.98,81,0,0
7114,3218,0,6782,0.13668,1366.8,81,0,0
7115,3218,0,6782,0.136664,1366.64,81,0,0
